-0.682435, -0.546866
-0.683427, 0.099202
-0.688786, -0.535929
-0.689758, 0.097218
-0.695010, -0.525210
-0.695963, 0.095273
-0.701110, -0.514706
-0.702044, 0.093368
-0.707088, -0.504412
-0.708003, 0.091500
-0.712946, -0.494323
-0.713843, 0.089670
-0.718687, -0.484437
-0.719566, 0.087877
-0.724314, -0.474748
-0.725175, 0.086119
-0.729827, -0.465253
-0.730671, 0.084397
-0.735231, -0.455948
-0.736058, 0.082709
-0.740526, -0.446829
-0.741337, 0.081055
-0.745716, -0.437893
-0.746510, 0.079434
-0.750801, -0.429135
-0.751580, 0.077845
-0.755785, -0.420552
-0.756548, 0.076288
-0.760670, -0.412141
-0.761417, 0.074762
-0.765456, -0.403898
-0.766189, 0.073267
-0.770147, -0.395820
-0.770865, 0.071802
-0.774744, -0.387904
-0.775448, 0.070366
-0.779249, -0.380146
-0.779939, 0.068959
-0.783664, -0.372543
-0.784340, 0.067579
-0.787991, -0.365092
-0.788653, 0.066228
-0.792231, -0.357790
-0.792880, 0.064903
-0.796387, -0.350634
-0.797023, 0.063605
-0.800459, -0.343622
-0.801082, 0.062333
-0.804450, -0.336749
-0.805061, 0.061086
-0.808361, -0.330014
-0.808959, 0.059865
-0.812193, -0.323414
-0.812780, 0.058667
-0.815950, -0.316946
-0.816525, 0.057494
-0.819631, -0.310607
-0.820194, 0.056344
-0.823238, -0.304395
-0.823790, 0.055217
-0.826773, -0.298307
-0.827314, 0.054113
-0.830238, -0.292341
-0.830768, 0.053031
-0.833633, -0.286494
-0.834153, 0.051970
-0.836960, -0.280764
-0.837470, 0.050931
-0.840221, -0.275149
-0.840720, 0.049912
-0.843417, -0.269646
-0.843906, 0.048914
-0.846548, -0.264253
-0.847028, 0.047936
-0.849617, -0.258968
-0.850087, 0.046977
-0.852625, -0.253788
-0.853085, 0.046037
-0.855573, -0.248713
-0.856024, 0.045117
-0.858461, -0.243738
-0.858903, 0.044214
-0.861292, -0.238864
-0.861725, 0.043330
-0.864066, -0.234086
-0.864491, 0.042463
-0.866785, -0.229405
-0.867201, 0.041614
-0.869449, -0.224817
-0.869857, 0.040782
-0.872060, -0.220320
-0.872460, 0.039966
-0.874619, -0.215914
-0.875011, 0.039167
-0.877126, -0.211596
-0.877510, 0.038383
-0.879584, -0.207364
-0.879960, 0.037616
-0.881992, -0.203216
-0.882361, 0.036863
-0.884352, -0.199152
-0.884714, 0.036126
-0.886665, -0.195169
-0.887019, 0.035404
-0.888932, -0.191266
-0.889279, 0.034696
-0.891153, -0.187440
-0.891493, 0.034002
-0.893330, -0.183691
-0.893664, 0.033322
-0.895464, -0.180018
-0.895790, 0.032655
-0.897554, -0.176417
-0.897874, 0.032002
-0.899603, -0.172889
-0.899917, 0.031362
-0.901611, -0.169431
-0.901919, 0.030735
-0.903579, -0.166043
-0.903880, 0.030120
-0.905508, -0.162722
-0.905803, 0.029518
-0.907397, -0.159467
-0.907687, 0.028927
-0.909249, -0.156278
-0.909533, 0.028349
-0.911064, -0.153152
-0.911342, 0.027782
-0.912843, -0.150089
-0.913115, 0.027226
-0.914586, -0.147088
-0.914853, 0.026682
-0.916295, -0.144146
-0.916556, 0.026148
-0.917969, -0.141263
-0.918225, 0.025625
-0.919609, -0.138438
-0.919860, 0.025113
-0.921217, -0.135669
-0.921463, 0.024610
-0.922793, -0.132955
-0.923034, 0.024118
-0.924337, -0.130296
-0.924573, 0.023636
-0.925850, -0.127690
-0.926082, 0.023163
-0.927333, -0.125137
-0.927560, 0.022700
-0.928786, -0.122634
-0.929009, 0.022246
-0.930211, -0.120181
-0.930429, 0.021801
-0.931607, -0.117778
-0.931820, 0.021365
-0.932974, -0.115422
-0.933184, 0.020938
-0.934315, -0.113114
-0.934520, 0.020519
-0.935629, -0.110851
-0.935830, 0.020108
-0.936916, -0.108634
-0.937113, 0.019706
-0.938178, -0.106462
-0.938371, 0.019312
-0.939414, -0.104332
-0.939603, 0.018926
-0.940626, -0.102246
-0.940811, 0.018547
-0.941813, -0.100201
-0.941995, 0.018176
-0.942977, -0.098197
-0.943155, 0.017813
-0.944118, -0.096233
-0.944292, 0.017457
-0.945235, -0.094308
-0.945406, 0.017108
-0.946331, -0.092422
-0.946498, 0.016765
-0.947404, -0.090574
-0.947568, 0.016430
-0.948456, -0.088762
-0.948617, 0.016101
-0.949487, -0.086987
-0.949645, 0.015779
-0.950497, -0.085247
-0.950652, 0.015464
-0.951487, -0.083542
-0.951639, 0.015155
-0.952457, -0.081871
-0.952606, 0.014851
-0.953408, -0.080234
-0.953554, 0.014554
-0.954340, -0.078629
-0.954483, 0.014263
-0.955253, -0.077057
-0.955393, 0.013978
-0.956148, -0.075516
-0.956285, 0.013699
-0.957025, -0.074005
-0.957159, 0.013425
-0.957885, -0.072525
-0.958016, 0.013156
-0.958727, -0.071075
-0.958856, 0.012893
-0.959552, -0.069653
-0.959679, 0.012635
-0.960361, -0.068260
-0.960485, 0.012382
-0.961154, -0.066895
-0.961275, 0.012135
-0.961931, -0.065557
-0.962050, 0.011892
-0.962692, -0.064246
-0.962809, 0.011654
-0.963439, -0.062961
-0.963553, 0.011421
-0.964170, -0.061702
-0.964282, 0.011193
-0.964886, -0.060468
-0.964996, 0.010969
-0.965589, -0.059258
-0.965696, 0.010749
-0.966277, -0.058073
-0.966382, 0.010534
-0.966951, -0.056912
-0.967055, 0.010324
-0.967612, -0.055773
-0.967714, 0.010117
-0.968260, -0.054658
-0.968359, 0.009915
-0.968895, -0.053565
-0.968992, 0.009717
-0.969517, -0.052494
-0.969612, 0.009522
-0.970127, -0.051444
-0.970220, 0.009332
-0.970724, -0.050415
-0.970816, 0.009145
-0.971310, -0.049406
-0.971399, 0.008962
-0.971883, -0.048418
-0.971971, 0.008783
-0.972446, -0.047450
-0.972532, 0.008607
-0.972997, -0.046501
-0.973081, 0.008435
-0.973537, -0.045571
-0.973620, 0.008267
-0.974066, -0.044660
-0.974147, 0.008101
-0.974585, -0.043766
-0.974664, 0.007939
-0.975093, -0.042891
-0.975171, 0.007780
-0.975591, -0.042033
-0.975668, 0.007625
-0.976079, -0.041193
-0.976154, 0.007472
-0.976558, -0.040369
-0.976631, 0.007323
-0.977027, -0.039561
-0.977099, 0.007176
-0.977486, -0.038770
-0.977557, 0.007033
-0.977936, -0.037995
-0.978005, 0.006892
-0.978378, -0.037235
-0.978445, 0.006754
-0.978810, -0.036490
-0.978876, 0.006619
-0.979234, -0.035760
-0.979299, 0.006487
-0.979649, -0.035045
-0.979713, 0.006357
-0.980056, -0.034344
-0.980119, 0.006230
-0.980455, -0.033657
-0.980516, 0.006105
-0.980846, -0.032984
-0.980906, 0.005983
-0.981229, -0.032324
-0.981288, 0.005864
-0.981605, -0.031678
-0.981662, 0.005746
-0.981972, -0.031044
-0.982029, 0.005631
-0.982333, -0.030424
-0.982388, 0.005519
-0.982686, -0.029815
-0.982740, 0.005408
-0.983033, -0.029219
-0.983086, 0.005300
-0.983372, -0.028634
-0.983424, 0.005194
-0.983705, -0.028062
-0.983755, 0.005090
-0.984030, -0.027500
-0.984080, 0.004989
-0.984350, -0.026950
-0.984399, 0.004889
-0.984663, -0.026411
-0.984711, 0.004791
-0.984970, -0.025883
-0.985017, 0.004695
-0.985270, -0.025366
-0.985316, 0.004601
-0.985565, -0.024858
-0.985610, 0.004509
-0.985854, -0.024361
-0.985898, 0.004419
-0.986136, -0.023874
-0.986180, 0.004331
-0.986414, -0.023396
-0.986456, 0.004244
-0.986685, -0.022928
-0.986727, 0.004159
-0.986952, -0.022470
-0.986992, 0.004076
-0.987213, -0.022020
-0.987253, 0.003995
-0.987468, -0.021580
-0.987508, 0.003915
-0.987719, -0.021148
-0.987757, 0.003836
-0.987965, -0.020726
-0.988002, 0.003760
-0.988205, -0.020311
-0.988242, 0.003684
-0.988441, -0.019905
-0.988477, 0.003611
-0.988672, -0.019507
-0.988708, 0.003539
-0.988899, -0.019117
-0.988934, 0.003468
-0.989121, -0.018734
-0.989155, 0.003398
-0.989339, -0.018360
-0.989372, 0.003330
-0.989552, -0.017992
-0.989584, 0.003264
-0.989761, -0.017632
-0.989793, 0.003199
-0.989966, -0.017280
-0.989997, 0.003135
-0.990166, -0.016934
-0.990197, 0.003072
-0.990363, -0.016596
-0.990393, 0.003010
-0.990556, -0.016264
-0.990585, 0.002950
-0.990745, -0.015938
-0.990773, 0.002891
-0.990930, -0.015620
-0.990958, 0.002833
-0.991111, -0.015307
-0.991139, 0.002777
-0.991289, -0.015001
-0.991316, 0.002721
-0.991463, -0.014701
-0.991490, 0.002667
-0.991634, -0.014407
-0.991660, 0.002613
-0.991801, -0.014119
-0.991827, 0.002561
-0.991965, -0.013837
-0.991990, 0.002510
-0.992126, -0.013560
-0.992150, 0.002460
-0.992283, -0.013289
-0.992307, 0.002411
-0.992438, -0.013023
-0.992461, 0.002362
-0.992589, -0.012762
-0.992612, 0.002315
-0.992737, -0.012507
-0.992760, 0.002269
-0.992882, -0.012257
-0.992905, 0.002223
-0.993025, -0.012012
-0.993047, 0.002179
-0.993164, -0.011772
-0.993186, 0.002135
-0.993301, -0.011536
-0.993322, 0.002093
-0.993435, -0.011305
-0.993455, 0.002051
-0.993566, -0.011079
-0.993586, 0.002010
-0.993695, -0.010858
-0.993715, 0.001970
-0.993821, -0.010641
-0.993840, 0.001930
-0.993945, -0.010428
-0.993964, 0.001892
-0.994066, -0.010219
-0.994084, 0.001854
-0.994184, -0.010015
-0.994203, 0.001817
-0.994301, -0.009815
-0.994318, 0.001780
-0.994415, -0.009618
-0.994432, 0.001745
-0.994526, -0.009426
-0.994543, 0.001710
-0.994636, -0.009237
-0.994653, 0.001676
-0.994743, -0.009053
-0.994760, 0.001642
-0.994848, -0.008872
-0.994864, 0.001609
-0.994951, -0.008694
-0.994967, 0.001577
-0.995052, -0.008520
-0.995068, 0.001546
-0.995151, -0.008350
-0.995166, 0.001515
-0.995248, -0.008183
-0.995263, 0.001484
-0.995343, -0.008019
-0.995358, 0.001455
-0.995436, -0.007859
-0.995451, 0.001426
-0.995528, -0.007702
-0.995542, 0.001397
-0.995617, -0.007548
-0.995631, 0.001369
-0.995705, -0.007397
-0.995718, 0.001342
-0.995791, -0.007249
-0.995804, 0.001315
-0.995875, -0.007104
-0.995888, 0.001289
-0.995957, -0.006962
-0.995970, 0.001263
-0.996038, -0.006822
-0.996051, 0.001238
-0.996117, -0.006686
-0.996130, 0.001213
-0.996195, -0.006552
-0.996207, 0.001189
-0.996271, -0.006421
-0.996283, 0.001165
-0.996346, -0.006293
-0.996357, 0.001142
-0.996419, -0.006167
-0.996430, 0.001119
-0.996490, -0.006044
-0.996501, 0.001096
-0.996561, -0.005923
-0.996571, 0.001074
-0.996629, -0.005804
-0.996640, 0.001053
-0.996697, -0.005688
-0.996707, 0.001032
-0.996763, -0.005574
-0.996773, 0.001011
-0.996828, -0.005463
-0.996838, 0.000991
-0.996891, -0.005354
-0.996901, 0.000971
-0.996953, -0.005247
-0.996963, 0.000952
-0.997014, -0.005142
-0.997024, 0.000933
-0.997074, -0.005039
-0.997083, 0.000914
-0.997132, -0.004938
-0.997141, 0.000896
-0.997190, -0.004839
-0.997199, 0.000878
-0.997246, -0.004743
-0.997255, 0.000860
-0.997301, -0.004648
-0.997310, 0.000843
-0.997355, -0.004555
-0.997363, 0.000826
-0.997408, -0.004464
-0.997416, 0.000810
-0.997460, -0.004374
-0.997468, 0.000794
-0.997511, -0.004287
-0.997518, 0.000778
-0.997560, -0.004201
-0.997568, 0.000762
-0.997609, -0.004117
-0.997617, 0.000747
-0.997657, -0.004035
-0.997664, 0.000732
-0.997704, -0.003954
-0.997711, 0.000717
-0.997750, -0.003875
-0.997757, 0.000703
-0.997795, -0.003797
-0.997802, 0.000689
-0.997839, -0.003722
-0.997846, 0.000675
-0.997882, -0.003647
-0.997889, 0.000662
-0.997924, -0.003574
-0.997931, 0.000648
-0.997966, -0.003503
-0.997972, 0.000635
-0.998007, -0.003433
-0.998013, 0.000623
-0.998047, -0.003364
-0.998053, 0.000610
-0.998086, -0.003297
-0.998092, 0.000598
-0.998124, -0.003231
-0.998130, 0.000586
-0.998161, -0.003166
-0.998167, 0.000574
-0.998198, -0.003103
-0.998204, 0.000563
-0.998234, -0.003041
-0.998240, 0.000552
-0.998270, -0.002980
-0.998275, 0.000541
-0.998304, -0.002920
-0.998309, 0.000530
-0.998338, -0.002862
-0.998343, 0.000519
-0.998371, -0.002805
-0.998376, 0.000509
-0.998404, -0.002749
-0.998409, 0.000499
-0.998436, -0.002694
-0.998441, 0.000489
-0.998467, -0.002640
-0.998472, 0.000479
-0.998498, -0.002587
-0.998502, 0.000469
-0.998528, -0.002535
-0.998532, 0.000460
-0.998557, -0.002485
-0.998562, 0.000451
-0.998586, -0.002435
-0.998591, 0.000442
-0.998614, -0.002386
-0.998619, 0.000433
-0.998642, -0.002338
-0.998646, 0.000424
-0.998669, -0.002292
-0.998673, 0.000416
-0.998696, -0.002246
-0.998700, 0.000407
-0.998722, -0.002201
-0.998726, 0.000399
-0.998748, -0.002157
-0.998751, 0.000391
-0.998773, -0.002114
-0.998776, 0.000383
-0.998797, -0.002071
-0.998801, 0.000376
-0.998821, -0.002030
-0.998825, 0.000368
-0.998845, -0.001989
-0.998848, 0.000361
-0.998868, -0.001950
-0.998871, 0.000354
-0.998890, -0.001911
-0.998894, 0.000347
-0.998913, -0.001872
-0.998916, 0.000340
-0.998934, -0.001835
-0.998938, 0.000333
-0.998956, -0.001798
-0.998959, 0.000326
-0.998977, -0.001762
-0.998980, 0.000320
-0.998997, -0.001727
-0.999000, 0.000313
-0.999017, -0.001693
-0.999020, 0.000307
-0.999037, -0.001659
-0.999040, 0.000301
-0.999056, -0.001626
-0.999059, 0.000295
-0.999075, -0.001593
-0.999078, 0.000289
-0.999093, -0.001561
-0.999096, 0.000283
-0.999112, -0.001530
-0.999114, 0.000278
-0.999129, -0.001499
-0.999132, 0.000272
-0.999147, -0.001469
-0.999149, 0.000267
-0.999164, -0.001440
-0.999166, 0.000261
-0.999181, -0.001411
-0.999183, 0.000256
-0.999197, -0.001383
-0.999199, 0.000251
-0.999213, -0.001355
-0.999215, 0.000246
-0.999229, -0.001328
-0.999231, 0.000241
-0.999244, -0.001302
-0.999247, 0.000236
-0.999259, -0.001276
-0.999262, 0.000231
-0.999274, -0.001250
-0.999276, 0.000227
-0.999289, -0.001225
-0.999291, 0.000222
-0.999303, -0.001201
-0.999305, 0.000218
-0.999317, -0.001177
-0.999319, 0.000213
-0.999330, -0.001153
-0.999333, 0.000209
-0.999344, -0.001130
-0.999346, 0.000205
-0.999357, -0.001107
-0.999359, 0.000201
-0.999370, -0.001085
-0.999372, 0.000197
-0.999382, -0.001064
-0.999384, 0.000193
-0.999395, -0.001042
-0.999397, 0.000189
-0.999407, -0.001021
-0.999409, 0.000185
-0.999419, -0.001001
-0.999421, 0.000182
-0.999430, -0.000981
-0.999432, 0.000178
-0.999442, -0.000961
-0.999444, 0.000174
-0.999453, -0.000942
-0.999455, 0.000171
-0.999464, -0.000923
-0.999466, 0.000167
-0.999475, -0.000905
-0.999476, 0.000164
-0.999485, -0.000887
-0.999487, 0.000161
-0.999495, -0.000869
-0.999497, 0.000158
-0.999505, -0.000852
-0.999507, 0.000154
-0.999515, -0.000835
-0.999517, 0.000151
-0.999525, -0.000818
-0.999527, 0.000148
-0.999535, -0.000801
-0.999536, 0.000145
-0.999544, -0.000785
-0.999545, 0.000142
-0.999553, -0.000770
-0.999554, 0.000140
-0.999562, -0.000754
-0.999563, 0.000137
-0.999571, -0.000739
-0.999572, 0.000134
-0.999579, -0.000724
-0.999581, 0.000131
-0.999588, -0.000710
-0.999589, 0.000129
-0.999596, -0.000696
-0.999597, 0.000126
-0.999604, -0.000682
-0.999605, 0.000124
-0.999612, -0.000668
-0.999613, 0.000121
-0.999620, -0.000655
-0.999621, 0.000119
-0.999627, -0.000642
-0.999628, 0.000116
-0.999635, -0.000629
-0.999636, 0.000114
-0.999642, -0.000616
-0.999643, 0.000112
-0.999649, -0.000604
-0.999650, 0.000110
-0.999656, -0.000592
-0.999657, 0.000107
-0.999663, -0.000580
-0.999664, 0.000105
-0.999670, -0.000569
-0.999671, 0.000103
-0.999676, -0.000557
-0.999677, 0.000101
-0.999683, -0.000546
-0.999684, 0.000099
-0.999689, -0.000535
-0.999690, 0.000097
-0.999695, -0.000524
-0.999696, 0.000095
-0.999702, -0.000514
-0.999703, 0.000093
-0.999708, -0.000504
-0.999708, 0.000091
-0.999713, -0.000494
-0.999714, 0.000090
-0.999719, -0.000484
-0.999720, 0.000088
-0.999725, -0.000474
-0.999726, 0.000086
-0.999730, -0.000465
-0.999731, 0.000084
-0.999736, -0.000455
-0.999736, 0.000083
-0.999741, -0.000446
-0.999742, 0.000081
-0.999746, -0.000437
-0.999747, 0.000079
-0.999751, -0.000428
-0.999752, 0.000078
-0.999756, -0.000420
-0.999757, 0.000076
-0.999761, -0.000411
-0.999762, 0.000075
-0.999766, -0.000403
-0.999767, 0.000073
-0.999771, -0.000395
-0.999771, 0.000072
-0.999775, -0.000387
-0.999776, 0.000070
-0.999780, -0.000380
-0.999780, 0.000069
-0.999784, -0.000372
-0.999785, 0.000067
-0.999788, -0.000365
-0.999789, 0.000066
-0.999793, -0.000357
-0.999793, 0.000065
-0.999797, -0.000350
-0.999797, 0.000064
-0.999801, -0.000343
-0.999801, 0.000062
-0.999805, -0.000336
-0.999805, 0.000061
-0.999809, -0.000329
-0.999809, 0.000060
-0.999812, -0.000323
-0.999813, 0.000059
-0.999816, -0.000316
-0.999817, 0.000057
-0.999820, -0.000310
-0.999820, 0.000056
-0.999824, -0.000304
-0.999824, 0.000055
-0.999827, -0.000298
-0.999828, 0.000054
-0.999831, -0.000292
-0.999831, 0.000053
-0.999834, -0.000286
-0.999834, 0.000052
-0.999837, -0.000280
-0.999838, 0.000051
-0.999840, -0.000275
-0.999841, 0.000050
-0.999844, -0.000269
-0.999844, 0.000049
-0.999847, -0.000264
-0.999847, 0.000048
-0.999850, -0.000259
-0.999850, 0.000047
-0.999853, -0.000253
-0.999853, 0.000046
-0.999856, -0.000248
-0.999856, 0.000045
-0.999859, -0.000243
-0.999859, 0.000044
-0.999862, -0.000238
-0.999862, 0.000043
-0.999864, -0.000234
-0.999865, 0.000042
-0.999867, -0.000229
-0.999867, 0.000042
-0.999870, -0.000224
-0.999870, 0.000041
-0.999872, -0.000220
-0.999873, 0.000040
-0.999875, -0.000216
-0.999875, 0.000039
-0.999877, -0.000211
-0.999878, 0.000038
-0.999880, -0.000207
-0.999880, 0.000038
-0.999882, -0.000203
-0.999883, 0.000037
-0.999885, -0.000199
-0.999885, 0.000036
-0.999887, -0.000195
-0.999887, 0.000035
-0.999889, -0.000191
-0.999889, 0.000035
-0.999891, -0.000187
-0.999892, 0.000034
-0.999893, -0.000183
-0.999894, 0.000033
-0.999896, -0.000180
-0.999896, 0.000033
-0.999898, -0.000176
-0.999898, 0.000032
-0.999900, -0.000173
-0.999900, 0.000031
-0.999902, -0.000169
-0.999902, 0.000031
-0.999904, -0.000166
-0.999904, 0.000030
-0.999906, -0.000162
-0.999906, 0.000029
-0.999908, -0.000159
-0.999908, 0.000029
-0.999909, -0.000156
-0.999910, 0.000028
-0.999911, -0.000153
-0.999911, 0.000028
-0.999913, -0.000150
-0.999913, 0.000027
-0.999915, -0.000147
-0.999915, 0.000027
-0.999916, -0.000144
-0.999917, 0.000026
-0.999918, -0.000141
-0.999918, 0.000026
-0.999920, -0.000138
-0.999920, 0.000025
-0.999921, -0.000135
-0.999922, 0.000025
-0.999923, -0.000133
-0.999923, 0.000024
-0.999924, -0.000130
-0.999925, 0.000024
-0.999926, -0.000127
-0.999926, 0.000023
-0.999927, -0.000125
-0.999928, 0.000023
-0.999929, -0.000122
-0.999929, 0.000022
-0.999930, -0.000120
-0.999931, 0.000022
-0.999932, -0.000118
-0.999932, 0.000021
-0.999933, -0.000115
-0.999933, 0.000021
-0.999934, -0.000113
-0.999935, 0.000020
-0.999936, -0.000111
-0.999936, 0.000020
-0.999937, -0.000108
-0.999937, 0.000020
-0.999938, -0.000106
-0.999938, 0.000019
-0.999940, -0.000104
-0.999940, 0.000019
-0.999941, -0.000102
